               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.011508,           0.0043811,                   0,             0.94734,             0.94937,               0.953,             0.85248,            0.013999,            0.003671,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.012143,           0.0046245,                   0,             0.93556,             0.94937,             0.95318,             0.83748,            0.014259,           0.0036813,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.012634,           0.0048461,                   0,             0.93824,             0.96147,             0.95374,             0.84874,            0.014158,           0.0036946,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.010748,           0.0036063,                   0,             0.93712,             0.94937,             0.95086,             0.85269,            0.013939,            0.003622,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.011584,           0.0041931,                   0,             0.93588,             0.94937,               0.953,             0.85267,            0.014008,           0.0034175,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.011246,           0.0042581,                   0,             0.93827,             0.96201,             0.95525,             0.86084,            0.014235,           0.0034308,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.011265,           0.0044025,                   0,              0.9615,              0.9485,             0.96089,             0.84677,             0.01516,           0.0035266,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.012736,           0.0049266,                   0,             0.94768,             0.94937,             0.95989,             0.86867,            0.014598,           0.0035394,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.011516,           0.0043252,                   0,             0.94491,             0.94937,             0.96037,             0.85652,            0.014274,           0.0036176,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.011237,            0.003921,                   0,              0.9592,             0.94937,             0.95009,             0.84541,            0.014364,           0.0036408,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.011286,           0.0045071,                   0,             0.91554,             0.96046,             0.95427,             0.84665,            0.014199,           0.0036787,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.011592,           0.0043656,                   0,             0.93542,             0.94937,             0.94786,             0.84222,            0.014088,           0.0037236,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.01123,           0.0042915,                   0,             0.95581,             0.92405,             0.94761,             0.85522,            0.013348,           0.0035994,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.011254,            0.004116,                   0,             0.93294,             0.96203,             0.95486,             0.85339,            0.013951,            0.003512,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.012422,            0.004265,                   0,             0.98643,             0.92028,             0.96249,             0.85644,            0.014319,           0.0034859,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.011471,           0.0041708,                   0,             0.93912,             0.96203,             0.96552,             0.85563,            0.014228,            0.003575,                   0,            0.003961,            0.003961,            0.003961
                 185,           0.0098875,           0.0040792,                   0,             0.97356,             0.93671,             0.96459,             0.86588,            0.013782,            0.003538,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.010541,           0.0038848,                   0,             0.96766,             0.93671,             0.96554,              0.8636,            0.014328,           0.0034475,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.010844,           0.0041943,                   0,              0.9608,             0.93074,             0.95779,             0.85249,            0.014428,           0.0034599,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.011207,           0.0045836,                   0,             0.94823,             0.93671,             0.96064,             0.84216,            0.014145,           0.0033646,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.01152,           0.0040766,                   0,             0.89517,             0.97288,             0.96259,              0.8482,            0.014078,           0.0033701,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.010963,             0.00402,                   0,             0.92547,             0.94937,             0.96758,             0.85589,            0.014175,           0.0033963,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.010423,           0.0041599,                   0,               0.902,             0.97468,             0.96706,             0.86322,            0.014022,           0.0034943,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.010206,           0.0038423,                   0,             0.91456,              0.9485,             0.96293,             0.86298,            0.013845,           0.0037558,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.010478,           0.0038053,                   0,             0.92401,             0.93671,             0.95804,             0.84225,            0.014229,           0.0037104,                   0,            0.003664,            0.003664,            0.003664
                 194,             0.01135,           0.0042538,                   0,             0.92421,             0.93671,             0.96203,             0.85673,            0.013963,           0.0036539,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.010236,           0.0041044,                   0,             0.93331,             0.93671,             0.96127,             0.86049,            0.013771,           0.0035526,                   0,            0.003598,            0.003598,            0.003598
                 196,             0.01027,            0.003916,                   0,             0.94704,             0.93671,                0.97,              0.8714,            0.013197,            0.003459,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.010209,           0.0033054,                   0,             0.94525,             0.93671,             0.97351,             0.87352,            0.013556,           0.0034346,                   0,            0.003532,            0.003532,            0.003532
                 198,           0.0099321,           0.0035997,                   0,             0.94682,             0.93671,             0.97223,             0.86791,            0.013525,           0.0035375,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.010489,           0.0039136,                   0,             0.96069,             0.92802,             0.96925,             0.86416,            0.013286,            0.003605,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.010395,           0.0043401,                   0,             0.95676,             0.93671,             0.96184,             0.86433,            0.013337,           0.0035866,                   0,            0.003433,            0.003433,            0.003433
                 201,           0.0099325,           0.0040374,                   0,             0.96831,             0.93671,             0.96067,             0.86493,            0.013188,           0.0035362,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.010626,           0.0039773,                   0,             0.96402,             0.93671,             0.95884,             0.86139,            0.013453,           0.0034549,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.010451,           0.0042286,                   0,             0.97008,             0.93671,             0.95386,             0.86695,            0.013761,            0.003558,                   0,            0.003334,            0.003334,            0.003334
                 204,           0.0099525,           0.0040849,                   0,             0.96364,             0.92405,             0.95474,             0.86121,            0.013641,           0.0036934,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.011136,           0.0040789,                   0,             0.95735,             0.92405,             0.95406,              0.8576,            0.013923,           0.0037238,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.010261,           0.0040064,                   0,             0.93613,             0.93671,             0.94417,             0.84304,            0.014014,           0.0038621,                   0,            0.003235,            0.003235,            0.003235
                 207,           0.0098097,           0.0038088,                   0,             0.94786,             0.92049,             0.94462,             0.83664,            0.013853,           0.0038318,                   0,            0.003202,            0.003202,            0.003202
                 208,           0.0099929,           0.0040243,                   0,             0.92322,             0.94937,             0.94839,             0.84469,            0.013954,           0.0037227,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.010701,           0.0039627,                   0,             0.91559,             0.96117,              0.9597,             0.85577,            0.014327,           0.0037037,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.010206,           0.0040648,                   0,             0.91232,             0.96203,             0.96415,              0.8627,            0.014344,           0.0036854,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.010262,            0.004413,                   0,             0.93657,             0.93455,             0.96631,             0.86926,            0.013838,           0.0037071,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.010915,           0.0040141,                   0,             0.93176,             0.92405,             0.95911,             0.84915,            0.014343,           0.0038824,                   0,            0.003037,            0.003037,            0.003037
                 213,           0.0098137,           0.0033503,                   0,             0.93134,             0.92405,             0.95659,             0.84763,            0.014153,           0.0038761,                   0,            0.003004,            0.003004,            0.003004
                 214,           0.0096601,            0.003782,                   0,             0.93326,             0.93671,              0.9473,             0.84118,            0.014037,           0.0039974,                   0,            0.002971,            0.002971,            0.002971
                 215,           0.0095997,           0.0039217,                   0,             0.94849,             0.93244,             0.95059,             0.85523,            0.014542,           0.0038528,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.010256,           0.0042541,                   0,             0.96044,             0.92192,             0.95289,             0.85679,            0.014073,           0.0037775,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.008696,           0.0035732,                   0,             0.94362,             0.93671,             0.95452,             0.86148,             0.01446,           0.0038111,                   0,            0.002872,            0.002872,            0.002872
                 218,           0.0089465,           0.0037892,                   0,             0.93738,             0.94738,             0.95503,             0.86012,            0.014029,           0.0037744,                   0,            0.002839,            0.002839,            0.002839
                 219,           0.0088544,           0.0037381,                   0,             0.93706,             0.94937,             0.95571,             0.85812,            0.014286,           0.0038622,                   0,            0.002806,            0.002806,            0.002806
                 220,           0.0089922,           0.0039386,                   0,             0.93635,             0.94937,             0.95297,             0.85368,            0.014451,           0.0039791,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.010034,           0.0040991,                   0,             0.93571,             0.94937,             0.95298,             0.85665,            0.014153,           0.0040212,                   0,             0.00274,             0.00274,             0.00274
                 222,           0.0094413,           0.0039443,                   0,             0.95538,             0.92405,              0.9539,             0.86133,            0.013801,           0.0039409,                   0,            0.002707,            0.002707,            0.002707
                 223,           0.0098493,           0.0043659,                   0,             0.95513,             0.92405,              0.9541,             0.85852,            0.013834,           0.0039575,                   0,            0.002674,            0.002674,            0.002674
                 224,           0.0089145,            0.003908,                   0,             0.95136,             0.92405,             0.95664,             0.86062,            0.013826,           0.0038393,                   0,            0.002641,            0.002641,            0.002641
                 225,           0.0092276,           0.0036171,                   0,             0.91561,             0.96203,             0.96057,             0.86122,            0.013982,           0.0037888,                   0,            0.002608,            0.002608,            0.002608
                 226,           0.0083894,           0.0037635,                   0,             0.93738,             0.94749,             0.96121,             0.86348,             0.01379,           0.0037461,                   0,            0.002575,            0.002575,            0.002575
                 227,           0.0087115,           0.0036195,                   0,             0.93727,             0.94937,             0.96154,             0.86508,            0.013846,           0.0037652,                   0,            0.002542,            0.002542,            0.002542
                 228,           0.0091831,           0.0043472,                   0,             0.93733,             0.94658,             0.96015,             0.86377,            0.013715,           0.0036732,                   0,            0.002509,            0.002509,            0.002509
                 229,           0.0091922,           0.0040231,                   0,             0.93739,             0.94762,             0.95829,             0.87055,            0.013768,           0.0037512,                   0,            0.002476,            0.002476,            0.002476
                 230,           0.0088498,           0.0033649,                   0,             0.93603,             0.93671,             0.95418,             0.85685,             0.01398,           0.0038059,                   0,            0.002443,            0.002443,            0.002443
                 231,           0.0096295,           0.0041198,                   0,             0.95515,             0.92405,              0.9565,             0.86089,            0.013749,           0.0037898,                   0,             0.00241,             0.00241,             0.00241
                 232,           0.0085646,           0.0037934,                   0,             0.95391,             0.92405,             0.95759,             0.86232,            0.013435,           0.0037466,                   0,            0.002377,            0.002377,            0.002377
                 233,           0.0084615,           0.0036003,                   0,             0.95853,             0.92405,             0.96019,             0.86673,            0.013774,           0.0035944,                   0,            0.002344,            0.002344,            0.002344
                 234,           0.0091904,           0.0037109,                   0,              0.9472,             0.93671,             0.95741,             0.86581,            0.013757,           0.0035391,                   0,            0.002311,            0.002311,            0.002311
                 235,           0.0087551,           0.0035891,                   0,             0.94539,             0.93671,             0.95857,             0.87231,            0.013747,           0.0035824,                   0,            0.002278,            0.002278,            0.002278
                 236,           0.0087345,           0.0039616,                   0,             0.95723,             0.92405,             0.95868,             0.87054,            0.013523,           0.0035353,                   0,            0.002245,            0.002245,            0.002245
                 237,           0.0086974,           0.0034225,                   0,             0.96098,             0.93534,             0.95869,             0.87165,            0.013373,           0.0035434,                   0,            0.002212,            0.002212,            0.002212
                 238,           0.0082433,           0.0037633,                   0,             0.97343,              0.9275,             0.96213,             0.87909,            0.013601,           0.0035809,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.008376,           0.0037136,                   0,             0.97825,             0.93671,             0.96246,             0.87263,            0.013492,           0.0035404,                   0,            0.002146,            0.002146,            0.002146
                 240,           0.0077805,           0.0033283,                   0,             0.97366,             0.93589,             0.95895,             0.87217,            0.013403,            0.003548,                   0,            0.002113,            0.002113,            0.002113
                 241,           0.0093958,           0.0041145,                   0,             0.95913,             0.94937,             0.95735,             0.86891,            0.013751,           0.0035851,                   0,             0.00208,             0.00208,             0.00208
                 242,           0.0080086,           0.0034034,                   0,             0.94735,             0.94937,             0.95287,             0.86826,            0.013359,           0.0036399,                   0,            0.002047,            0.002047,            0.002047
                 243,           0.0084713,           0.0036793,                   0,             0.94935,             0.94899,             0.95483,               0.863,            0.013773,           0.0035848,                   0,            0.002014,            0.002014,            0.002014
                 244,           0.0084509,           0.0034284,                   0,             0.94935,             0.94894,             0.95974,              0.8752,             0.01381,           0.0035986,                   0,            0.001981,            0.001981,            0.001981
                 245,           0.0083295,           0.0034799,                   0,             0.94933,             0.94867,             0.95917,             0.86453,            0.013928,           0.0036154,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.008941,           0.0038963,                   0,             0.94625,             0.93671,              0.9575,             0.86134,             0.01377,           0.0036558,                   0,            0.001915,            0.001915,            0.001915
                 247,           0.0085073,            0.003036,                   0,             0.94822,             0.93671,             0.95404,             0.86446,            0.013871,           0.0036161,                   0,            0.001882,            0.001882,            0.001882
                 248,           0.0084953,           0.0034976,                   0,             0.95317,             0.93671,             0.95678,             0.86845,            0.013882,           0.0036571,                   0,            0.001849,            0.001849,            0.001849
                 249,           0.0090393,           0.0037722,                   0,             0.96748,             0.93671,             0.96134,             0.87348,             0.01371,           0.0036096,                   0,            0.001816,            0.001816,            0.001816
                 250,           0.0086854,           0.0036703,                   0,             0.97009,             0.93671,             0.96122,             0.87487,             0.01353,           0.0035895,                   0,            0.001783,            0.001783,            0.001783
                 251,           0.0079479,           0.0037613,                   0,             0.97034,             0.93671,             0.96188,             0.87021,            0.013393,           0.0035558,                   0,             0.00175,             0.00175,             0.00175
                 252,           0.0078907,           0.0037137,                   0,             0.96959,             0.93671,             0.96059,             0.87069,            0.013334,           0.0035563,                   0,            0.001717,            0.001717,            0.001717
                 253,           0.0078592,            0.003301,                   0,              0.9696,             0.93671,             0.95907,              0.8691,            0.013451,           0.0036437,                   0,            0.001684,            0.001684,            0.001684
                 254,           0.0082501,           0.0035235,                   0,             0.96833,             0.93671,             0.96161,             0.86748,            0.013382,           0.0036595,                   0,            0.001651,            0.001651,            0.001651
                 255,           0.0082919,           0.0032003,                   0,             0.96422,             0.93671,             0.96388,             0.86885,             0.01318,            0.003684,                   0,            0.001618,            0.001618,            0.001618
                 256,           0.0081073,           0.0037855,                   0,             0.96101,             0.93594,             0.96149,             0.86605,             0.01328,           0.0036477,                   0,            0.001585,            0.001585,            0.001585
                 257,           0.0077917,           0.0036837,                   0,             0.96099,             0.93545,             0.95749,              0.8623,            0.013411,           0.0036595,                   0,            0.001552,            0.001552,            0.001552
                 258,           0.0077532,           0.0036595,                   0,              0.9563,             0.93671,              0.9575,             0.86987,            0.013075,           0.0036414,                   0,            0.001519,            0.001519,            0.001519
                 259,           0.0079984,           0.0033765,                   0,              0.9563,             0.93671,             0.95744,             0.87124,            0.013293,           0.0037168,                   0,            0.001486,            0.001486,            0.001486
                 260,           0.0075594,           0.0031979,                   0,             0.95917,             0.93671,             0.95627,             0.87108,            0.013469,           0.0037286,                   0,            0.001453,            0.001453,            0.001453
                 261,           0.0085863,            0.003368,                   0,             0.96073,             0.92906,             0.96031,             0.87276,            0.013195,           0.0037098,                   0,             0.00142,             0.00142,             0.00142
                 262,           0.0082505,           0.0034884,                   0,             0.97354,             0.93165,             0.96301,             0.87182,            0.013173,           0.0037134,                   0,            0.001387,            0.001387,            0.001387
                 263,           0.0080488,           0.0030609,                   0,             0.97358,             0.93294,             0.96098,             0.87536,            0.013144,           0.0036557,                   0,            0.001354,            0.001354,            0.001354
                 264,           0.0083905,           0.0037969,                   0,             0.96755,             0.93671,             0.95972,              0.8664,            0.013555,            0.003693,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.008343,            0.003074,                   0,             0.95773,             0.93671,             0.96111,             0.87546,            0.013376,           0.0036203,                   0,            0.001288,            0.001288,            0.001288
                 266,           0.0078297,           0.0033099,                   0,              0.9477,             0.93671,             0.96295,             0.87373,            0.013216,           0.0036295,                   0,            0.001255,            0.001255,            0.001255
                 267,           0.0076826,           0.0036819,                   0,             0.94703,             0.93671,             0.96021,             0.87764,             0.01337,           0.0036901,                   0,            0.001222,            0.001222,            0.001222
                 268,           0.0070293,           0.0028529,                   0,             0.94473,             0.93671,             0.96082,             0.87376,            0.013223,           0.0036263,                   0,            0.001189,            0.001189,            0.001189
                 269,           0.0080756,           0.0034861,                   0,             0.93746,             0.94875,             0.96265,             0.87705,            0.013391,           0.0036244,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.007356,           0.0031898,                   0,             0.93746,             0.94871,             0.96291,             0.87897,            0.013197,           0.0034953,                   0,            0.001123,            0.001123,            0.001123
                 271,           0.0082727,           0.0033455,                   0,             0.93632,             0.96203,             0.96496,             0.87696,            0.013207,           0.0035387,                   0,             0.00109,             0.00109,             0.00109
                 272,           0.0073003,           0.0035108,                   0,             0.93265,             0.96203,             0.96509,             0.87427,            0.013113,           0.0034753,                   0,            0.001057,            0.001057,            0.001057
                 273,           0.0076898,           0.0033166,                   0,             0.95385,             0.93671,             0.96525,             0.86817,            0.013457,           0.0035407,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.007992,           0.0032554,                   0,             0.94913,             0.94467,             0.96378,             0.86666,            0.013368,           0.0035129,                   0,            0.000991,            0.000991,            0.000991
                 275,           0.0081868,            0.003345,                   0,             0.94919,             0.94591,             0.96297,             0.87048,            0.013313,           0.0035025,                   0,            0.000958,            0.000958,            0.000958
                 276,           0.0078545,            0.003332,                   0,             0.95481,             0.93671,             0.96208,             0.86891,            0.013336,            0.003573,                   0,            0.000925,            0.000925,            0.000925
                 277,           0.0073503,           0.0031702,                   0,             0.96386,             0.93671,             0.96336,             0.87054,            0.013506,           0.0036159,                   0,            0.000892,            0.000892,            0.000892
                 278,             0.00731,           0.0034435,                   0,             0.96772,             0.93671,             0.96225,             0.86994,            0.013441,           0.0035727,                   0,            0.000859,            0.000859,            0.000859
                 279,           0.0076605,           0.0031402,                   0,             0.96903,             0.93671,             0.96287,             0.87378,            0.013373,           0.0036092,                   0,            0.000826,            0.000826,            0.000826
                 280,           0.0080016,           0.0034728,                   0,             0.96839,             0.93671,             0.96172,             0.87188,            0.013481,           0.0036213,                   0,            0.000793,            0.000793,            0.000793
                 281,           0.0074466,           0.0036091,                   0,             0.96738,             0.93671,             0.96402,             0.87299,            0.013291,           0.0036071,                   0,             0.00076,             0.00076,             0.00076
                 282,           0.0073799,            0.003277,                   0,             0.96819,             0.93671,             0.96428,               0.871,              0.0131,           0.0036199,                   0,            0.000727,            0.000727,            0.000727
                 283,           0.0072699,           0.0029508,                   0,             0.97103,             0.93671,             0.96281,             0.87723,            0.013307,           0.0036611,                   0,            0.000694,            0.000694,            0.000694
                 284,           0.0071986,           0.0035867,                   0,             0.97107,             0.93671,             0.96444,             0.87244,            0.013364,            0.003583,                   0,            0.000661,            0.000661,            0.000661
                 285,           0.0081792,           0.0029952,                   0,             0.97005,             0.93671,             0.96511,             0.87585,            0.013114,           0.0035418,                   0,            0.000628,            0.000628,            0.000628
                 286,           0.0077033,           0.0035207,                   0,             0.96804,             0.93671,             0.96546,             0.87484,            0.013226,           0.0035339,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0073482,           0.0033504,                   0,             0.96837,             0.93671,             0.96588,             0.87927,            0.013303,           0.0035438,                   0,            0.000562,            0.000562,            0.000562
                 288,           0.0069941,             0.00346,                   0,             0.96831,             0.93671,             0.96558,             0.87877,            0.013283,           0.0035452,                   0,            0.000529,            0.000529,            0.000529
                 289,           0.0076515,           0.0035499,                   0,             0.95328,             0.93671,             0.96531,             0.88195,            0.013221,           0.0035911,                   0,            0.000496,            0.000496,            0.000496
                 290,           0.0072103,           0.0033451,                   0,             0.93817,              0.9604,             0.96464,             0.88083,            0.013248,           0.0036031,                   0,            0.000463,            0.000463,            0.000463
                 291,           0.0072791,           0.0036849,                   0,             0.93819,             0.96069,             0.96512,             0.87783,            0.013268,           0.0035934,                   0,             0.00043,             0.00043,             0.00043
                 292,           0.0075675,            0.003352,                   0,             0.93816,             0.96025,             0.96453,             0.87841,             0.01332,           0.0036507,                   0,            0.000397,            0.000397,            0.000397
                 293,           0.0077753,           0.0033883,                   0,             0.93816,             0.96203,             0.96426,              0.8775,            0.013249,           0.0036244,                   0,            0.000364,            0.000364,            0.000364
                 294,           0.0069142,           0.0030731,                   0,             0.93814,             0.95986,              0.9646,             0.88089,            0.013215,            0.003613,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0074449,           0.0032155,                   0,             0.93821,             0.96203,             0.96402,             0.87649,            0.013233,           0.0036332,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0081257,           0.0032466,                   0,             0.93551,             0.96203,             0.96426,              0.8763,            0.013315,           0.0036282,                   0,            0.000265,            0.000265,            0.000265
                 297,           0.0071003,           0.0029442,                   0,             0.93541,             0.96203,             0.96237,             0.87531,            0.013279,           0.0036041,                   0,            0.000232,            0.000232,            0.000232
                 298,           0.0075956,           0.0036883,                   0,             0.93455,             0.96203,             0.96147,             0.87539,            0.013303,           0.0036066,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.007419,           0.0029502,                   0,             0.93631,             0.96203,             0.96287,             0.87093,            0.013333,           0.0036093,                   0,            0.000166,            0.000166,            0.000166
